SAMPLE_NO,SAMPLE_SOURCE_CODE,SAMPLE_SOURCE,ROCK_GROUP_CODE,ROCK_GROUP,LITHO_CODE,LITHO_CONF,LITHOLOGY_NAME,LITHO_MODIFIER,MAP_SYMBOL,STRAT_CONF,STRAT_NAME,COLLECTED_BY,COLLECTORS_NUMBER,COLLECTED_DATE,DRILLHOLE_NUMBER,DH_NAME,DH_DEPTH_FROM,DH_DEPTH_TO,SITE_NO,EASTING_GDA2020,NORTHING_GDA2020,ZONE_GDA2020,LONGITUDE_GDA2020,LATITUDE_GDA2020,LONGITUDE_GDA94,LATITUDE_GDA94,SAMPLE_ANALYSIS_NO,OTHER_ANALYSIS_ID,ANALYSIS_PROGRAM,ANALYSIS_TYPE_DESC,LABORATORY,Ag_ppm,Al_ppm,As_ppm,Au_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_ppm,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cs_ppm,Cu_ppm,Dy_ppm,Er_ppm,Eu_ppm,F_ppm,Fe_ppm,Ga_ppm,Gd_ppm,Ge_ppm,Hf_ppm,Ho_ppm,In_ppm,K_ppm,LOI_ppm,La_ppm,Li_ppm,Lu_ppm,Mg_ppm,Mn_ppm,Mo_ppm,Na_ppm,Nb_ppm,Nd_ppm,Ni_ppm,P_ppm,Pb_ppm,Pd_ppm,Pr_ppm,Pt_ppm,Rb_ppm,Re_ppm,S_ppm,Sb_ppm,Sc_ppm,Se_ppm,Si_ppm,Sm_ppm,Sn_ppm,Sr_ppm,Ta_ppm,Tb_ppm,Te_ppm,Th_ppm,Ti_ppm,Tl_ppm,Tm_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Yb_ppm,Zn_ppm,Zr_ppm
2605085,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10059.0,02/09/2015,287995,MSDP01,182.0,183.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128471,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,80600.0,4.0,1e-06,646.0,1.0,1e-06,21700.0,1e-06,47.7,38.0,70.0,0.8,8.0,4.8,2.7,1.8,,59300.0,20.2,5.6,,3.6,0.94,0.05,13700.0,,6.2,60.0,0.36,38600.0,1410.0,1e-06,35000.0,5.5,26.2,38.0,1250.0,8.0,,6.2,,44.0,1e-06,1e-06,1e-06,25.0,1e-06,,5.7,1.3,305.0,0.1,0.78,1e-06,4.8,8150.0,0.3,0.35,1.2,185.0,1e-06,23.8,2.4,166.0,132.0
2605086,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10060.0,02/09/2015,287995,MSDP01,183.0,184.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128472,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,83000.0,6.0,1e-06,1180.0,1.5,1e-06,15200.0,1e-06,52.9,40.0,80.0,3.5,20.0,5.2,2.8,1.9,,75800.0,20.2,6.2,,3.8,1.0,0.05,20900.0,,6.7,70.0,0.38,41800.0,1460.0,1e-06,30800.0,6.0,28.0,34.0,1350.0,10.0,,6.7,,72.0,1e-06,1e-06,1e-06,26.0,1e-06,,5.9,1.3,501.0,0.2,0.86,1e-06,5.2,8500.0,0.4,0.4,1.0,205.0,1e-06,25.4,2.45,198.0,141.0
2605087,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10061.0,02/09/2015,287995,MSDP01,184.0,185.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128473,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,86800.0,4.0,1e-06,1070.0,1.5,1e-06,16900.0,1e-06,59.7,44.0,80.0,4.3,32.0,5.2,2.85,2.0,,86100.0,21.0,6.4,,3.8,1.04,0.1,22800.0,,7.35,80.0,0.4,48900.0,1750.0,1e-06,27800.0,6.0,29.1,38.0,1450.0,16.0,,7.35,,63.6,1e-06,1e-06,1e-06,28.0,1e-06,,6.2,1.5,518.0,0.2,0.86,1e-06,5.4,9250.0,0.4,0.4,1.5,230.0,1e-06,24.9,2.55,234.0,142.0
2605088,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10062.0,02/09/2015,287995,MSDP01,185.0,186.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128474,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,84000.0,4.0,1e-06,908.0,1.5,1e-06,16200.0,1e-06,48.3,38.0,90.0,2.3,132.0,5.2,2.8,1.9,,69900.0,21.2,6.2,,3.8,1.0,0.05,26200.0,,6.55,60.0,0.4,42600.0,1570.0,1e-06,29800.0,5.5,26.8,34.0,1400.0,15.0,,6.55,,64.6,1e-06,1e-06,1e-06,27.0,1e-06,,5.9,1.4,308.0,0.1,0.86,1e-06,5.3,8850.0,0.4,0.4,1.6,210.0,1e-06,25.5,2.4,252.0,145.0
2605089,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10063.0,02/09/2015,287995,MSDP01,350.0,351.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128475,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,65400.0,5.0,1e-06,794.0,2.5,1e-06,33100.0,1e-06,74.2,48.0,40.0,4.3,56.0,6.4,3.5,2.25,,97600.0,20.6,8.2,,5.0,1.22,0.1,10200.0,,9.55,80.0,0.48,45900.0,2170.0,3.5,5600.0,7.5,38.8,24.0,1950.0,9.0,,9.55,,46.6,1e-06,450.0,0.2,27.0,1e-06,,7.95,1.7,58.0,0.2,1.08,1e-06,6.2,12000.0,0.4,0.5,8.5,270.0,1e-06,31.3,3.05,124.0,204.0
2605090,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10064.0,02/09/2015,287995,MSDP01,351.0,352.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128476,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,72900.0,4.0,1e-06,182.0,3.0,1e-06,35300.0,1e-06,54.9,48.0,40.0,5.1,50.0,7.05,3.85,2.1,,84500.0,23.4,8.0,,5.6,1.38,0.05,19600.0,,7.15,70.0,0.52,35100.0,1940.0,1e-06,6000.0,8.0,31.4,26.0,2100.0,6.0,,7.15,,79.8,1e-06,750.0,0.2,29.0,1e-06,,7.2,1.9,54.0,0.3,1.12,1e-06,6.9,13200.0,0.4,0.55,2.1,285.0,1e-06,35.1,3.35,124.0,232.0
2605091,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10065.0,02/09/2015,287995,MSDP01,352.0,353.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128477,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,68100.0,6.0,1e-06,114.0,2.0,1e-06,46900.0,1e-06,74.2,44.0,40.0,2.5,50.0,7.0,3.8,2.35,,79800.0,21.8,8.4,,4.8,1.34,0.1,9200.0,,9.7,80.0,0.5,28900.0,1880.0,1.0,23800.0,6.5,39.1,24.0,2050.0,9.0,,9.7,,24.2,1e-06,150.0,0.3,27.0,1e-06,,8.25,1.8,67.0,1e-06,1.14,1e-06,6.7,12500.0,0.2,0.55,1.2,270.0,1e-06,34.5,3.25,114.0,184.0
2605092,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10066.0,02/09/2015,287995,MSDP01,353.0,354.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128478,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,67300.0,8.0,1e-06,194.0,4.0,1e-06,22500.0,1e-06,68.9,40.0,40.0,6.1,106.0,6.65,3.6,2.2,,108000.0,22.6,7.8,,4.4,1.3,0.1,15500.0,,8.7,70.0,0.48,27300.0,1020.0,1.5,23300.0,3.5,34.8,24.0,2000.0,21.0,,8.7,,59.6,1e-06,100.0,0.4,27.0,1e-06,,7.4,1.7,62.5,1e-06,1.04,1e-06,6.3,12200.0,0.2,0.5,1.2,290.0,1e-06,32.8,3.05,98.0,178.0
2605093,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10067.0,02/09/2015,287995,MSDP01,354.0,355.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128479,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,68800.0,7.0,1e-06,160.0,5.0,0.2,49000.0,1e-06,79.2,36.0,40.0,9.3,152.0,8.45,4.25,2.7,,72500.0,22.0,10.2,,5.0,1.54,0.1,25200.0,,10.2,80.0,0.56,32700.0,2650.0,6.5,8000.0,5.0,43.1,24.0,2100.0,12.0,,10.2,,91.2,1e-06,150.0,0.4,28.0,1e-06,,9.3,1.8,54.0,1e-06,1.4,1e-06,7.1,12600.0,0.5,0.6,2.2,285.0,1e-06,39.8,3.6,98.0,196.0
2605094,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10068.0,02/09/2015,287995,MSDP01,690.0,691.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128480,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,77600.0,2.0,1e-06,554.0,1.0,1e-06,44000.0,1e-06,44.9,50.0,80.0,1.7,6.0,5.25,2.85,1.8,,90500.0,20.6,6.2,,3.4,1.04,0.05,11800.0,,5.95,40.0,0.42,42400.0,1400.0,1e-06,24600.0,5.0,25.3,72.0,1200.0,6.0,,5.95,,36.2,1e-06,1e-06,0.2,27.0,1e-06,,5.7,1.3,234.0,1e-06,0.86,1e-06,3.6,8750.0,0.1,0.4,0.7,230.0,1e-06,26.2,2.6,122.0,120.0
2605095,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10069.0,02/09/2015,287995,MSDP01,691.0,692.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128481,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,76600.0,3.0,1e-06,530.0,1.0,1e-06,43800.0,1e-06,49.4,42.0,80.0,1.3,8.0,5.35,3.0,1.85,,82700.0,20.8,6.4,,3.6,1.04,0.05,12300.0,,6.4,30.0,0.4,35900.0,1130.0,1e-06,23100.0,5.5,26.7,60.0,1250.0,6.0,,6.4,,40.0,1e-06,1e-06,0.2,26.0,1e-06,,6.05,1.5,257.0,0.2,0.9,1e-06,4.4,8500.0,0.2,0.45,0.9,220.0,1e-06,26.8,2.6,96.0,130.0
2605096,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10070.0,02/09/2015,287995,MSDP01,692.0,693.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128482,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,78400.0,3.0,1e-06,682.0,1.5,1e-06,35000.0,1e-06,54.9,48.0,70.0,1.1,4.0,5.75,3.25,1.9,,83800.0,22.0,6.6,,3.8,1.12,0.05,15200.0,,7.1,40.0,0.44,48100.0,1420.0,1e-06,23500.0,6.0,29.5,64.0,1350.0,5.0,,7.1,,45.6,1e-06,100.0,0.2,27.0,1e-06,,6.3,1.7,260.0,0.2,0.96,1e-06,5.2,8900.0,0.2,0.45,1.1,220.0,1e-06,28.7,2.8,118.0,146.0
2605097,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10071.0,02/09/2015,287995,MSDP01,693.0,694.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128483,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,78700.0,3.0,1e-06,366.0,1.0,1e-06,23800.0,1e-06,47.9,50.0,80.0,0.4,28.0,4.6,2.6,1.7,,93200.0,21.6,5.6,,2.8,0.92,0.05,14800.0,,5.25,70.0,0.34,58500.0,1330.0,1e-06,26400.0,4.0,22.9,72.0,1200.0,5.0,,5.25,,33.0,1e-06,600.0,0.2,27.0,1e-06,,5.1,1.1,103.0,1e-06,0.76,1e-06,2.2,8600.0,0.2,0.35,0.4,230.0,1e-06,22.5,2.2,158.0,103.0
2605098,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10072.0,02/09/2015,287995,MSDP01,694.0,695.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128484,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,78800.0,3.0,1e-06,76.0,1.0,1e-06,25900.0,1e-06,35.8,50.0,80.0,0.5,8.0,4.95,2.75,1.7,,85000.0,23.8,5.6,,3.0,0.96,0.05,9500.0,,5.1,90.0,0.34,61400.0,1270.0,1e-06,27200.0,4.0,22.3,74.0,1250.0,5.0,,5.1,,22.4,1e-06,200.0,0.2,28.0,1e-06,,5.05,1.1,68.5,1e-06,0.78,1e-06,2.4,8850.0,0.1,0.35,0.4,225.0,1e-06,23.8,2.35,162.0,111.0
2605099,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10073.0,02/09/2015,287995,MSDP01,695.0,696.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128485,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,74600.0,3.0,1e-06,180.0,1.0,1e-06,29200.0,1e-06,38.2,46.0,70.0,0.8,210.0,4.6,2.5,1.7,,83800.0,23.4,5.4,,2.8,0.86,0.05,15700.0,,5.25,60.0,0.32,56100.0,1230.0,1.0,23800.0,3.5,22.4,66.0,1100.0,4.0,,5.25,,35.0,1e-06,1850.0,0.2,25.0,1e-06,,4.85,1.1,85.0,1e-06,0.72,1e-06,2.1,8150.0,0.2,0.35,0.4,210.0,1e-06,22.4,2.15,152.0,100.0
2605100,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10074.0,02/09/2015,287995,MSDP01,696.0,697.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128486,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,76500.0,3.0,1e-06,244.0,1.0,1e-06,35200.0,1e-06,36.1,48.0,70.0,1.0,112.0,4.5,2.5,1.65,,86900.0,26.0,5.4,,2.8,0.9,0.05,17700.0,,5.15,70.0,0.32,61200.0,1390.0,1.0,16100.0,3.5,21.8,70.0,1100.0,4.0,,5.15,,43.0,1e-06,1400.0,0.2,25.0,1e-06,,4.8,1.0,75.5,1e-06,0.74,1e-06,2.1,8000.0,0.3,0.35,0.4,235.0,1e-06,22.1,2.1,170.0,99.0
2605101,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10076.0,02/09/2015,287995,MSDP01,697.0,698.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128487,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,71800.0,7.0,1e-06,146.0,1.0,1e-06,24600.0,1e-06,36.6,52.0,70.0,0.8,78.0,4.6,2.55,1.6,,95000.0,26.0,5.4,,2.8,0.88,0.05,13400.0,,4.95,80.0,0.34,70500.0,1600.0,1.5,17800.0,4.0,21.5,72.0,1100.0,26.0,,4.95,,29.0,1e-06,1200.0,0.4,25.0,1e-06,,4.85,1.1,67.0,1e-06,0.72,1e-06,2.1,8050.0,0.2,0.35,0.4,210.0,1.5,22.1,2.25,192.0,104.0
2605102,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10077.0,02/09/2015,287995,MSDP01,698.0,699.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128488,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,71800.0,4.0,1e-06,42.0,1.5,1e-06,30800.0,1e-06,32.8,50.0,70.0,0.6,28.0,4.65,2.55,1.45,,93200.0,23.6,5.2,,3.0,0.9,0.05,4400.0,,4.5,60.0,0.36,64100.0,1780.0,1.0,26400.0,4.0,19.4,72.0,1150.0,8.0,,4.5,,10.6,1e-06,100.0,0.5,25.0,1e-06,,4.5,1.1,67.5,1e-06,0.72,1e-06,2.2,7900.0,1e-06,0.35,0.4,205.0,1.0,22.6,2.25,170.0,104.0
2605103,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10078.0,02/09/2015,287995,MSDP01,699.0,700.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128489,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,73500.0,3.0,1e-06,246.0,1.0,1e-06,24400.0,1e-06,33.6,46.0,70.0,0.6,28.0,4.75,2.6,1.6,,83100.0,19.0,5.4,,2.8,0.9,0.05,5000.0,,4.65,50.0,0.34,51800.0,1540.0,1.0,30800.0,4.0,20.2,72.0,1150.0,4.0,,4.65,,14.8,1e-06,1e-06,0.4,25.0,1e-06,,4.7,1.2,194.0,1e-06,0.76,1e-06,2.1,8100.0,1e-06,0.35,0.4,205.0,1.0,23.1,2.2,130.0,107.0
2605104,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10079.0,02/09/2015,287995,MSDP01,700.0,701.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128490,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,75000.0,2.0,1e-06,314.0,1.0,1e-06,43200.0,1e-06,36.3,46.0,70.0,1.4,74.0,4.75,2.85,1.75,,85600.0,19.8,5.6,,2.8,0.92,0.05,5700.0,,5.0,40.0,0.34,46800.0,1520.0,1e-06,27500.0,4.0,21.7,72.0,1150.0,4.0,,5.0,,18.6,1e-06,1e-06,0.3,26.0,1e-06,,5.05,1.1,349.0,1e-06,0.76,1e-06,2.1,8300.0,0.1,0.35,0.4,230.0,1e-06,23.3,2.3,122.0,108.0
2605105,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10080.0,02/09/2015,287995,MSDP01,701.0,702.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128491,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,72700.0,4.0,1e-06,382.0,1.0,1e-06,32900.0,1e-06,34.6,44.0,80.0,0.8,42.0,4.5,2.5,1.55,,81700.0,19.0,5.2,,2.8,0.88,0.05,10200.0,,4.75,40.0,0.34,46300.0,1420.0,1.0,28800.0,3.5,20.8,72.0,1150.0,4.0,,4.75,,26.6,1e-06,150.0,0.3,25.0,1e-06,,4.65,1.1,216.0,1e-06,0.7,1e-06,2.1,8100.0,0.2,0.35,0.4,210.0,1e-06,22.8,2.15,118.0,102.0
2605106,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10081.0,02/09/2015,287995,MSDP01,702.0,703.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128492,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,74000.0,3.0,1e-06,358.0,1.0,1e-06,28200.0,1e-06,33.2,46.0,80.0,0.9,38.0,4.4,2.5,1.55,,83400.0,20.2,5.2,,2.8,0.88,0.05,13000.0,,4.6,50.0,0.34,50200.0,1510.0,1.0,27100.0,3.5,20.1,70.0,1200.0,4.0,,4.6,,31.8,1e-06,1e-06,0.3,25.0,1e-06,,4.6,1.0,136.0,1e-06,0.7,1e-06,2.1,8100.0,0.2,0.35,0.4,210.0,1e-06,22.1,2.2,122.0,102.0
2605107,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10082.0,02/09/2015,287995,MSDP01,703.0,704.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128493,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,72600.0,3.0,1e-06,416.0,1.0,1e-06,28800.0,1e-06,32.8,46.0,80.0,2.5,32.0,4.6,2.6,1.6,,79700.0,19.2,5.4,,2.8,0.9,0.05,12600.0,,4.7,60.0,0.36,47500.0,1480.0,1.0,27000.0,3.0,20.8,72.0,1200.0,4.0,,4.7,,42.0,1e-06,100.0,0.3,26.0,1e-06,,4.9,1.1,184.0,1e-06,0.72,1e-06,2.2,8250.0,0.2,0.35,0.4,220.0,1e-06,23.2,2.25,122.0,105.0
2605108,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10083.0,02/09/2015,287995,MSDP01,704.0,705.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128494,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,76200.0,3.0,1e-06,640.0,1.0,1e-06,27300.0,1e-06,37.1,48.0,80.0,2.2,28.0,4.9,2.7,1.7,,86600.0,19.6,5.6,,3.2,0.96,0.05,14400.0,,5.1,50.0,0.38,50100.0,1520.0,1.0,25700.0,4.0,22.5,72.0,1250.0,5.0,,5.1,,44.6,1e-06,250.0,0.2,27.0,1e-06,,5.05,1.2,275.0,1e-06,0.74,1e-06,2.2,8550.0,0.3,0.35,0.4,220.0,1e-06,24.9,2.3,122.0,104.0
2605109,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10084.0,02/09/2015,287995,MSDP01,760.0,761.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128495,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,76800.0,2.0,1e-06,514.0,1.0,1e-06,44000.0,1e-06,40.5,46.0,80.0,1.7,40.0,5.2,2.8,1.75,,87000.0,19.8,5.8,,3.2,1.0,0.05,9700.0,,5.6,30.0,0.38,43600.0,1530.0,1e-06,26400.0,4.0,24.2,72.0,1300.0,3.0,,5.6,,26.2,1e-06,250.0,1e-06,28.0,1e-06,,5.55,1.2,336.0,1e-06,0.82,1e-06,2.6,9150.0,0.2,0.4,0.5,240.0,1e-06,25.5,2.45,116.0,110.0
2605110,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10085.0,02/09/2015,287995,MSDP01,761.0,762.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128496,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,72100.0,3.0,1e-06,656.0,1.0,1e-06,41200.0,1e-06,34.6,42.0,70.0,0.6,40.0,4.5,2.45,1.55,,81600.0,18.8,5.2,,2.8,0.88,0.05,17000.0,,4.8,30.0,0.34,40700.0,1620.0,1e-06,23300.0,3.5,20.5,66.0,1100.0,31.0,,4.8,,41.8,1e-06,800.0,0.2,25.0,1e-06,,4.65,1.1,219.0,1e-06,0.7,1e-06,2.2,7850.0,0.4,0.35,0.4,205.0,1e-06,21.9,2.1,104.0,98.0
2605111,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10086.0,02/09/2015,287995,MSDP01,762.0,763.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128497,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,77700.0,2.0,1e-06,914.0,1.0,1e-06,41700.0,1e-06,37.6,50.0,80.0,5.6,42.0,4.95,2.8,1.8,,87600.0,18.8,5.8,,3.0,0.98,0.05,12200.0,,5.2,40.0,0.36,43800.0,1550.0,1e-06,20400.0,4.5,23.2,72.0,1200.0,3.0,,5.2,,37.8,1e-06,1e-06,0.2,28.0,1e-06,,5.15,1.2,374.0,1e-06,0.8,1e-06,2.5,8650.0,0.2,0.4,0.5,225.0,1e-06,24.1,2.45,112.0,112.0
2605112,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10087.0,02/09/2015,287995,MSDP01,763.0,764.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128498,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,70800.0,3.0,1e-06,330.0,1.0,1e-06,40700.0,1e-06,37.4,46.0,80.0,1.2,36.0,5.0,2.7,1.65,,84200.0,18.8,5.8,,3.2,0.96,0.05,9100.0,,5.2,30.0,0.36,42000.0,1580.0,1e-06,27300.0,4.5,22.7,72.0,1300.0,7.0,,5.2,,23.4,1e-06,1e-06,1e-06,27.0,1e-06,,5.1,1.2,206.0,1e-06,0.78,1e-06,2.5,8850.0,0.2,0.4,0.5,205.0,1e-06,24.2,2.4,106.0,117.0
2605113,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10088.0,02/09/2015,287995,MSDP01,764.0,765.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128499,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,68100.0,2.0,1e-06,36.0,1.0,1e-06,129000.0,1e-06,24.0,24.0,40.0,0.2,18.0,3.05,1.7,1.4,,55600.0,20.6,3.4,,1.8,0.6,0.05,5700.0,,3.3,20.0,0.24,22700.0,1710.0,1e-06,1600.0,2.5,14.3,36.0,750.0,5.0,,3.3,,13.0,1e-06,800.0,0.2,16.0,1e-06,,3.35,0.8,64.5,1e-06,0.48,1e-06,1.5,5150.0,0.1,0.25,0.3,135.0,1e-06,14.6,1.4,48.0,67.0
2605114,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10089.0,02/09/2015,287995,MSDP01,765.0,766.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128500,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,71700.0,2.0,1e-06,38.0,1.0,1e-06,88600.0,1e-06,34.2,42.0,70.0,0.2,28.0,4.65,2.55,1.65,,74900.0,20.4,5.4,,2.6,0.9,0.05,4600.0,,4.8,20.0,0.34,33900.0,1510.0,1e-06,16600.0,3.5,21.2,62.0,1100.0,45.0,,4.8,,11.2,1e-06,600.0,0.2,27.0,1e-06,,4.75,1.1,54.0,1e-06,0.74,1e-06,2.2,7000.0,0.2,0.35,0.4,195.0,1e-06,21.5,2.3,88.0,99.0
2605115,DC,Drill core,,,,,,,,,,KINGSTON RESOURCES LTD.,10090.0,02/09/2015,287995,MSDP01,766.0,767.0,2010954,724658.48,6408349.26,53,137.3896326,-32.4393574,137.3896226,-32.4393433,2128501,,,GEOCHEMISTRY,Bureau Veritas Minerals Adelaide,1e-06,77000.0,2.0,1e-06,198.0,1.0,1e-06,50100.0,1e-06,40.4,48.0,80.0,0.2,42.0,5.45,3.05,2.1,,82300.0,21.4,6.4,,3.2,1.1,0.1,8800.0,,5.7,20.0,0.5,36100.0,1730.0,1e-06,31000.0,4.0,25.6,72.0,1250.0,99.0,,5.7,,20.8,1e-06,250.0,0.3,31.0,1e-06,,5.7,1.2,86.5,1e-06,0.96,1e-06,2.8,8400.0,0.3,0.45,0.5,230.0,1e-06,25.5,2.65,108.0,115.0
